order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status,revenue,year,month
O015187,C03521,R0182,2024-09-16,743.04,0,46,UPI,Delivered,789.04,2024,September
O015188,C02575,R0183,2024-08-22,1414.26,141.43,28,UPI,Delivered,1300.83,2024,August
O015189,C03028,R0158,2025-12-03,369.9,36.99,50,Cash,Delivered,382.91,2025,December
O015190,C04036,R0182,2024-06-13,458.47,45.85,58,Cash,Cancelled,470.62,2024,June
O015191,C03549,R0197,2024-07-31,519.1,0,30,Card,Delivered,549.1,2024,July
O015192,C04925,R0032,2026-03-29,456.08,45.61,54,UPI,Delivered,464.47,2026,March
O015193,C01919,R0004,2025-09-12,664.67,66.47,38,Cash,Delivered,636.2,2025,September
O015194,C01056,R0007,2024-09-21,1134.05,0,50,Card,Delivered,1184.05,2024,September
O015195,C02591,R0030,2024-03-22,365.38,0,47,Cash,Refunded,412.38,2024,March
O015196,C02516,R0033,2025-10-22,1187.42,0,30,Wallet,Refunded,1217.42,2025,October
O015197,C01216,R0121,2025-03-27,579.65,0,20,Card,Delivered,599.65,2025,March
O015198,C04754,R0031,2024-01-06,1070.68,107.07,60,Wallet,Delivered,1023.61,2024,January
O015199,C00211,R0065,2026-04-06,318.26,0,38,Cash,Refunded,356.26,2026,April
O015200,C03930,R0086,2026-04-14,357.46,0,55,UPI,Refunded,412.46,2026,April
O015201,C02622,R0151,2025-05-02,306.61,30.66,58,UPI,Delivered,333.95,2025,May
O015202,C00927,R0092,2025-11-28,953.05,0,20,Card,Refunded,973.05,2025,November
O015203,C01472,R0097,2025-01-28,1246.52,124.65,32,UPI,Cancelled,1153.87,2025,January
O015204,C02028,R0065,2025-03-15,642.91,0,26,Wallet,Delivered,668.91,2025,March
O015205,C02975,R0042,2026-03-10,458.45,45.84,30,Card,Cancelled,442.61,2026,March
O015206,C01651,R0063,2025-12-15,407.43,0,35,Cash,Delivered,442.43,2025,December
O015207,C02407,R0095,2026-01-16,346.68,0,38,Cash,Refunded,384.68,2026,January
O015208,C03343,R0020,2024-09-13,350.2,35.02,42,UPI,Delivered,357.18,2024,September
O015209,C00778,R0013,2024-09-21,429.86,0,41,UPI,Cancelled,470.86,2024,September
O015210,C01321,R0143,2025-05-02,1500.42,0,37,UPI,Refunded,1537.42,2025,May
O015211,C03850,R0118,2026-01-03,796.35,79.64,41,Wallet,Delivered,757.71,2026,January
O015212,C01302,R0013,2024-07-05,508.19,0,50,UPI,Delivered,558.19,2024,July
O015213,C04283,R0105,2025-02-20,911.81,91.18,20,UPI,Delivered,840.63,2025,February
O015214,C02001,R0194,2024-07-05,940.43,0,27,Card,Delivered,967.43,2024,July
O015215,C01817,R0191,2025-09-04,902.42,90.24,54,Card,Delivered,866.18,2025,September
O015216,C02237,R0189,2024-01-15,414.33,0,40,UPI,Delivered,454.33,2024,January
O015217,C02511,R0134,2025-09-09,991.89,99.19,48,Wallet,Delivered,940.7,2025,September
O015218,C02562,R0070,2025-11-17,776.42,77.64,48,UPI,Delivered,746.78,2025,November
O015219,C01063,R0194,2025-12-15,1051.23,105.12,44,Cash,Delivered,990.11,2025,December
O015220,C01722,R0009,2025-03-22,863.9,0,53,Wallet,Refunded,916.9,2025,March
O015221,C02050,R0030,2024-05-12,1264.6,0,21,UPI,Delivered,1285.6,2024,May
O015222,C03257,R0009,2025-11-06,1190.76,0,42,Cash,Delivered,1232.76,2025,November
O015223,C02956,R0081,2024-07-27,1245.92,124.59,32,UPI,Cancelled,1153.33,2024,July
O015224,C01674,R0013,2026-02-15,852.27,0,48,Card,Delivered,900.27,2026,February
O015225,C03680,R0121,2024-10-17,787.29,78.73,44,UPI,Delivered,752.56,2024,October
O015226,C02036,R0183,2024-08-06,878.03,0,24,Wallet,Delivered,902.03,2024,August
O015227,C02230,R0094,2024-08-09,663.87,0,36,Cash,Delivered,699.87,2024,August
O015228,C03196,R0191,2024-10-19,429.21,0,49,UPI,Refunded,478.21,2024,October
O015229,C04870,R0054,2026-01-08,1158.72,115.87,38,Wallet,Delivered,1080.85,2026,January
O015230,C04448,R0162,2024-03-08,1001.07,0,37,UPI,Refunded,1038.07,2024,March
O015231,C00095,R0160,2025-07-14,798.61,0,27,Card,Delivered,825.61,2025,July
O015232,C01490,R0076,2025-05-09,927.57,0,45,Card,Refunded,972.57,2025,May
O015233,C04393,R0131,2024-07-06,687.11,68.71,59,Wallet,Delivered,677.4,2024,July
O015234,C03226,R0157,2025-10-05,1126.69,112.67,25,Card,Delivered,1039.02,2025,October
O015235,C01797,R0034,2025-02-18,532.76,0,57,UPI,Delivered,589.76,2025,February
O015236,C04541,R0072,2026-01-24,1131.72,113.17,47,Card,Delivered,1065.55,2026,January
O015237,C01899,R0125,2024-06-16,957.44,0,39,Card,Delivered,996.44,2024,June
O015238,C02327,R0186,2025-11-24,1083.71,0,33,UPI,Delivered,1116.71,2025,November
O015239,C00418,R0050,2024-11-20,1264.6,126.46,28,Card,Delivered,1166.14,2024,November
O015240,C03525,R0021,2024-04-27,911.66,0,39,UPI,Cancelled,950.66,2024,April
O015241,C02437,R0092,2024-07-30,1271.38,127.14,49,UPI,Delivered,1193.24,2024,July
O015242,C01858,R0013,2024-07-19,1331.71,0,37,Wallet,Refunded,1368.71,2024,July
O015243,C03332,R0001,2026-04-04,620.31,0,24,Wallet,Delivered,644.31,2026,April
O015244,C02427,R0142,2024-03-15,832.18,0,31,Card,Delivered,863.18,2024,March
O015245,C02601,R0172,2025-10-09,790.29,79.03,25,Wallet,Delivered,736.26,2025,October
O015246,C02363,R0023,2024-10-11,331.96,0,56,Cash,Cancelled,387.96,2024,October
O015247,C02049,R0187,2024-04-27,469.25,0,29,Card,Delivered,498.25,2024,April
O015248,C00671,R0149,2025-09-11,713.34,0,37,Wallet,Cancelled,750.34,2025,September
O015249,C01829,R0082,2024-07-25,499.66,0,48,UPI,Delivered,547.66,2024,July
O015250,C04505,R0152,2024-06-16,435.27,0,34,UPI,Delivered,469.27,2024,June
O015251,C03274,R0144,2026-03-30,611.64,0,58,Wallet,Cancelled,669.64,2026,March
O015252,C00767,R0117,2025-07-26,1062,106.2,29,Cash,Cancelled,984.8,2025,July
O015253,C03683,R0062,2024-03-24,855.38,85.54,57,UPI,Delivered,826.84,2024,March
O015254,C03722,R0045,2026-03-18,1011.32,101.13,58,Cash,Refunded,968.19,2026,March
O015255,C03259,R0012,2025-09-02,809.67,0,27,Card,Delivered,836.67,2025,September
O015256,C01592,R0096,2024-09-26,1066.89,106.69,50,Cash,Delivered,1010.2,2024,September
O015257,C02235,R0175,2024-07-19,866.71,0,43,UPI,Delivered,909.71,2024,July
O015258,C01249,R0067,2025-12-21,597.73,0,20,UPI,Cancelled,617.73,2025,December
O015259,C01539,R0052,2024-09-07,1509.32,0,34,UPI,Refunded,1543.32,2024,September
O015260,C00861,R0113,2024-11-17,1508.55,0,57,UPI,Refunded,1565.55,2024,November
O015261,C02148,R0106,2024-10-12,1117.93,0,36,Cash,Delivered,1153.93,2024,October
O015262,C02832,R0065,2025-06-07,1566.33,0,45,Card,Cancelled,1611.33,2025,June
O015263,C00090,R0191,2024-08-30,1120.67,112.07,29,Cash,Delivered,1037.6,2024,August
O015264,C02165,R0072,2025-09-26,1227.7,0,52,UPI,Cancelled,1279.7,2025,September
O015265,C02873,R0017,2025-07-28,1498.38,0,53,UPI,Delivered,1551.38,2025,July
O015266,C03874,R0165,2024-03-23,973.9,97.39,37,UPI,Delivered,913.51,2024,March
O015267,C01661,R0075,2024-11-29,1010.33,101.03,60,UPI,Cancelled,969.3,2024,November
O015268,C02309,R0064,2025-02-08,1555.74,155.57,24,UPI,Delivered,1424.17,2025,February
O015269,C00410,R0166,2025-10-08,1466.32,0,28,UPI,Delivered,1494.32,2025,October
O015270,C03285,R0008,2025-08-16,798.51,0,28,Wallet,Delivered,826.51,2025,August
O015271,C02417,R0012,2025-08-07,320.74,32.07,59,Cash,Delivered,347.67,2025,August
O015272,C02438,R0162,2025-03-30,1136.84,0,48,Cash,Cancelled,1184.84,2025,March
O015273,C03399,R0026,2024-06-18,698.27,0,58,UPI,Refunded,756.27,2024,June
O015274,C00862,R0064,2025-09-30,1256.74,0,29,Wallet,Delivered,1285.74,2025,September
O015275,C04228,R0043,2025-07-14,1375.05,0,36,UPI,Refunded,1411.05,2025,July
O015276,C04120,R0015,2025-03-19,773.1,0,27,Card,Refunded,800.1,2025,March
O015277,C01594,R0161,2025-02-19,1371.95,137.2,30,Cash,Delivered,1264.75,2025,February
O015278,C02590,R0042,2024-07-02,1490.82,0,44,UPI,Delivered,1534.82,2024,July
O015279,C00081,R0059,2025-06-16,971.89,97.19,60,UPI,Delivered,934.7,2025,June
O015280,C01224,R0021,2025-11-19,1368.25,0,55,Cash,Refunded,1423.25,2025,November
O015281,C04444,R0133,2026-03-29,1041.29,0,43,Wallet,Cancelled,1084.29,2026,March
O015282,C01059,R0127,2024-08-07,1504.11,0,34,Card,Cancelled,1538.11,2024,August
O015283,C02903,R0027,2026-02-15,845.43,0,41,Card,Cancelled,886.43,2026,February
O015284,C00098,R0024,2024-08-26,1274,0,48,Card,Delivered,1322,2024,August
O015285,C03470,R0067,2024-09-21,1442.01,144.2,52,Wallet,Cancelled,1349.81,2024,September
O015286,C02399,R0054,2024-12-24,1394.73,139.47,22,UPI,Delivered,1277.26,2024,December
O015287,C02533,R0168,2025-05-15,242.91,24.29,20,UPI,Refunded,238.62,2025,May
O015288,C02174,R0068,2024-12-27,700.64,0,27,Wallet,Delivered,727.64,2024,December
O015289,C03656,R0030,2026-01-16,851.98,0,42,UPI,Refunded,893.98,2026,January
O015290,C02794,R0060,2024-01-26,517.4,0,37,UPI,Delivered,554.4,2024,January
O015291,C03079,R0159,2025-06-01,513.75,0,24,Wallet,Delivered,537.75,2025,June
O015292,C01653,R0196,2025-09-09,1035.42,0,38,UPI,Delivered,1073.42,2025,September
O015293,C01555,R0084,2025-09-16,431.34,43.13,51,Wallet,Refunded,439.21,2025,September
O015294,C04181,R0177,2024-07-23,1274.7,127.47,50,UPI,Refunded,1197.23,2024,July
O015295,C03342,R0078,2024-11-03,1175.09,117.51,27,Cash,Delivered,1084.58,2024,November
O015296,C00956,R0009,2025-03-09,511.64,51.16,57,UPI,Refunded,517.48,2025,March
O015297,C01120,R0195,2024-02-06,450.46,45.05,27,UPI,Refunded,432.41,2024,February
O015298,C03743,R0189,2024-11-28,397.77,39.78,20,UPI,Delivered,377.99,2024,November
O015299,C00120,R0162,2025-05-20,744.31,74.43,55,Cash,Delivered,724.88,2025,May
O015300,C01949,R0065,2024-01-04,1161.92,0,38,UPI,Delivered,1199.92,2024,January
O015301,C03007,R0195,2024-05-30,908.16,90.82,60,Cash,Delivered,877.34,2024,May
O015302,C02329,R0154,2025-04-18,1521.96,0,28,Cash,Refunded,1549.96,2025,April
O015303,C04141,R0193,2025-07-16,653.22,0,55,Card,Delivered,708.22,2025,July
O015304,C03912,R0082,2024-02-09,1108.74,0,51,Card,Delivered,1159.74,2024,February
O015305,C03739,R0142,2024-10-11,1088.69,108.87,59,Wallet,Delivered,1038.82,2024,October
O015306,C00590,R0188,2025-03-03,1216.4,0,36,Card,Cancelled,1252.4,2025,March
O015307,C04700,R0048,2025-05-02,1070.96,107.1,22,UPI,Refunded,985.86,2025,May
O015308,C04663,R0051,2025-10-29,972.36,0,34,Wallet,Delivered,1006.36,2025,October
O015309,C00556,R0153,2024-11-21,537.65,53.77,45,Cash,Delivered,528.88,2024,November
O015310,C02898,R0070,2025-11-19,656.86,65.69,45,Cash,Cancelled,636.17,2025,November
O015311,C04779,R0013,2024-06-26,687.95,68.8,43,Cash,Delivered,662.15,2024,June
O015312,C00815,R0019,2026-03-31,1103.91,110.39,59,UPI,Cancelled,1052.52,2026,March
O015313,C04577,R0116,2024-01-15,1289.66,0,27,UPI,Delivered,1316.66,2024,January
O015314,C02460,R0005,2026-03-13,375.24,0,24,UPI,Delivered,399.24,2026,March
O015315,C01321,R0027,2025-03-06,828.6,82.86,31,UPI,Delivered,776.74,2025,March
O015316,C02586,R0114,2026-03-22,447.53,0,52,Wallet,Delivered,499.53,2026,March
O015317,C01488,R0052,2024-05-12,813.43,0,57,Wallet,Delivered,870.43,2024,May
O015318,C02006,R0111,2025-03-30,231.13,23.11,22,UPI,Delivered,230.02,2025,March
O015319,C04311,R0182,2025-10-28,246.96,0,53,Wallet,Delivered,299.96,2025,October
O015320,C01839,R0010,2025-12-11,517.97,51.8,31,UPI,Delivered,497.17,2025,December
O015321,C02715,R0200,2024-05-04,675.28,67.53,27,UPI,Delivered,634.75,2024,May
O015322,C02291,R0017,2024-09-20,479.01,47.9,39,UPI,Cancelled,470.11,2024,September
O015323,C01269,R0194,2024-02-28,1121.07,112.11,45,UPI,Cancelled,1053.96,2024,February
O015324,C04201,R0171,2024-10-28,890.12,89.01,56,UPI,Delivered,857.11,2024,October
O015325,C01969,R0158,2024-12-08,730.73,0,23,UPI,Delivered,753.73,2024,December
O015326,C01809,R0037,2025-08-12,1011.01,101.1,22,Card,Delivered,931.91,2025,August
O015327,C03346,R0021,2025-05-06,627.61,0,53,UPI,Delivered,680.61,2025,May
O015328,C01072,R0166,2024-06-25,1153.72,115.37,22,UPI,Delivered,1060.35,2024,June
O015329,C04146,R0003,2026-03-12,938.8,0,59,UPI,Delivered,997.8,2026,March
O015330,C03033,R0129,2024-08-03,1338.93,0,30,Wallet,Cancelled,1368.93,2024,August
O015331,C04584,R0110,2024-08-13,1198.1,119.81,43,UPI,Delivered,1121.29,2024,August
O015332,C03267,R0097,2024-08-27,1080.34,0,20,UPI,Cancelled,1100.34,2024,August
O015333,C03147,R0060,2026-02-11,951.48,0,28,Wallet,Refunded,979.48,2026,February
O015334,C00884,R0070,2026-02-18,1035.19,0,26,UPI,Refunded,1061.19,2026,February
O015335,C03360,R0067,2024-06-14,1094.13,109.41,24,Card,Cancelled,1008.72,2024,June
O015336,C01939,R0076,2024-06-20,1152.91,115.29,47,Card,Delivered,1084.62,2024,June
O015337,C04351,R0032,2025-08-13,1269.56,0,34,Card,Refunded,1303.56,2025,August
O015338,C00634,R0031,2026-03-08,837,0,58,Wallet,Delivered,895,2026,March
O015339,C00462,R0134,2025-10-13,402.89,0,37,Wallet,Refunded,439.89,2025,October
O015340,C00572,R0126,2025-06-15,1138.99,0,32,UPI,Cancelled,1170.99,2025,June
O015341,C02705,R0016,2024-05-30,722.16,0,27,UPI,Delivered,749.16,2024,May
O015342,C02553,R0012,2024-09-27,1293.36,0,30,UPI,Delivered,1323.36,2024,September
O015343,C04083,R0073,2025-06-08,512.74,0,24,UPI,Cancelled,536.74,2025,June
O015344,C01602,R0027,2025-05-06,669.36,66.94,31,Cash,Cancelled,633.42,2025,May
O015345,C04788,R0124,2025-04-08,454.29,0,36,Wallet,Cancelled,490.29,2025,April
O015346,C03147,R0157,2025-05-09,1446.14,0,34,Card,Delivered,1480.14,2025,May
O015347,C02738,R0018,2024-11-28,1134.71,0,36,UPI,Delivered,1170.71,2024,November
O015348,C02889,R0190,2025-07-16,953.11,95.31,35,Cash,Delivered,892.8,2025,July
O015349,C04495,R0062,2025-07-30,374.54,37.45,24,Wallet,Delivered,361.09,2025,July
O015350,C04625,R0199,2025-03-21,262.66,26.27,58,UPI,Refunded,294.39,2025,March
O015351,C03136,R0152,2026-04-05,1132.58,0,22,UPI,Delivered,1154.58,2026,April
O015352,C03068,R0104,2024-12-20,1330.28,0,22,Card,Delivered,1352.28,2024,December
O015353,C02055,R0153,2024-06-20,857.38,85.74,56,Wallet,Delivered,827.64,2024,June
O015354,C00274,R0117,2025-03-26,668.17,0,21,Wallet,Refunded,689.17,2025,March
O015355,C02582,R0070,2025-04-17,1009.59,0,33,UPI,Delivered,1042.59,2025,April
O015356,C01040,R0071,2024-12-26,326.9,0,35,UPI,Delivered,361.9,2024,December
O015357,C03156,R0064,2024-08-07,1053.01,105.3,29,Card,Delivered,976.71,2024,August
O015358,C02256,R0117,2024-11-14,951.51,0,36,Card,Refunded,987.51,2024,November
O015359,C00417,R0153,2024-03-18,663.46,0,27,Card,Cancelled,690.46,2024,March
O015360,C00610,R0110,2025-05-16,1222.73,122.27,30,Wallet,Cancelled,1130.46,2025,May
O015361,C00486,R0097,2024-12-12,1373.07,137.31,29,UPI,Refunded,1264.76,2024,December
O015362,C02948,R0077,2024-04-25,826.59,0,26,UPI,Cancelled,852.59,2024,April
O015363,C03494,R0157,2025-06-28,893.36,0,43,UPI,Delivered,936.36,2025,June
O015364,C04643,R0089,2024-07-14,1035.8,0,43,UPI,Delivered,1078.8,2024,July
O015365,C00520,R0170,2024-07-29,941.65,94.17,47,UPI,Refunded,894.48,2024,July
O015366,C01901,R0122,2025-01-30,693.97,0,20,Wallet,Delivered,713.97,2025,January
O015367,C02715,R0025,2024-08-05,875.68,87.57,22,Cash,Delivered,810.11,2024,August
O015368,C00318,R0147,2025-11-09,1301.43,130.14,38,Wallet,Cancelled,1209.29,2025,November
O015369,C02571,R0031,2025-03-18,794.51,79.45,44,UPI,Refunded,759.06,2025,March
O015370,C03023,R0175,2026-04-03,470.52,0,21,UPI,Cancelled,491.52,2026,April
O015371,C04829,R0055,2025-06-10,1267.02,126.7,28,Wallet,Delivered,1168.32,2025,June
O015372,C04894,R0064,2026-01-03,1171.38,0,52,Wallet,Cancelled,1223.38,2026,January
O015373,C01079,R0153,2026-03-12,561.08,0,33,UPI,Delivered,594.08,2026,March
O015374,C02130,R0080,2025-09-16,1246.29,0,37,Cash,Delivered,1283.29,2025,September
O015375,C02921,R0145,2025-09-25,818.23,0,55,UPI,Delivered,873.23,2025,September
O015376,C01294,R0148,2025-12-30,1172.29,117.23,50,UPI,Delivered,1105.06,2025,December
O015377,C04940,R0193,2024-08-02,860.92,0,32,UPI,Delivered,892.92,2024,August
O015378,C05000,R0016,2024-12-20,265.39,26.54,43,Wallet,Cancelled,281.85,2024,December
O015379,C01017,R0067,2025-11-03,775.18,77.52,41,Cash,Delivered,738.66,2025,November
O015380,C02129,R0031,2025-11-29,1245.12,0,45,Card,Cancelled,1290.12,2025,November
O015381,C04517,R0112,2024-05-30,1244.28,124.43,42,UPI,Delivered,1161.85,2024,May
O015382,C01140,R0096,2025-02-05,285.87,28.59,31,Wallet,Cancelled,288.28,2025,February
O015383,C02704,R0111,2025-08-07,803.13,0,39,Wallet,Delivered,842.13,2025,August
O015384,C00934,R0018,2024-08-17,505.9,50.59,60,Wallet,Delivered,515.31,2024,August
O015385,C00331,R0132,2025-11-13,1180.83,118.08,27,Wallet,Delivered,1089.75,2025,November
O015386,C03876,R0123,2024-05-12,1094.25,0,41,UPI,Delivered,1135.25,2024,May
O015387,C02523,R0141,2024-09-28,1198.24,0,39,Wallet,Delivered,1237.24,2024,September
O015388,C04481,R0108,2024-09-09,1300.29,130.03,23,UPI,Refunded,1193.26,2024,September
O015389,C01227,R0082,2024-09-25,1200.15,0,34,UPI,Delivered,1234.15,2024,September
O015390,C02794,R0013,2024-07-06,550.34,0,34,UPI,Cancelled,584.34,2024,July
O015391,C01440,R0042,2024-08-19,739.15,73.92,34,Cash,Cancelled,699.23,2024,August
O015392,C03364,R0124,2024-08-19,706.03,0,26,UPI,Cancelled,732.03,2024,August
O015393,C01587,R0061,2025-03-02,1469.12,146.91,52,Card,Delivered,1374.21,2025,March
O015394,C02692,R0027,2024-05-17,1017.19,0,24,UPI,Cancelled,1041.19,2024,May
O015395,C01088,R0119,2024-12-21,752.51,0,33,Wallet,Refunded,785.51,2024,December
O015396,C02059,R0182,2025-09-20,896.44,89.64,40,Card,Delivered,846.8,2025,September
O015397,C00907,R0185,2025-12-11,563.7,0,29,UPI,Refunded,592.7,2025,December
O015398,C02940,R0062,2025-02-28,738.26,73.83,26,Card,Cancelled,690.43,2025,February
O015399,C04273,R0085,2024-08-08,1022.56,0,21,Card,Delivered,1043.56,2024,August
O015400,C02106,R0081,2024-01-09,1395.97,139.6,24,Wallet,Refunded,1280.37,2024,January
O015401,C01657,R0174,2025-03-22,1019.79,101.98,57,Card,Delivered,974.81,2025,March
O015402,C02033,R0162,2024-12-28,1216.65,0,54,Card,Refunded,1270.65,2024,December
O015403,C03117,R0088,2025-09-10,937.19,93.72,58,Card,Delivered,901.47,2025,September
O015404,C04330,R0109,2025-05-05,294.98,29.5,49,Wallet,Cancelled,314.48,2025,May
O015405,C00084,R0129,2025-03-19,1259.18,125.92,24,Wallet,Delivered,1157.26,2025,March
O015406,C04751,R0103,2025-08-05,598.16,0,48,UPI,Refunded,646.16,2025,August
O015407,C03302,R0077,2024-01-08,875.15,0,25,Card,Refunded,900.15,2024,January
O015408,C04595,R0067,2024-03-24,1229.61,0,37,Card,Delivered,1266.61,2024,March
O015409,C03665,R0099,2025-03-03,828.27,82.83,25,Card,Cancelled,770.44,2025,March
O015410,C03890,R0076,2026-03-28,259.04,0,40,Cash,Delivered,299.04,2026,March
O015411,C03367,R0063,2024-02-15,572.88,0,45,UPI,Delivered,617.88,2024,February
O015412,C03293,R0189,2025-05-16,1499.53,0,43,UPI,Delivered,1542.53,2025,May
O015413,C04048,R0134,2025-10-17,1352.43,135.24,39,Cash,Refunded,1256.19,2025,October
O015414,C01244,R0166,2024-01-05,523.85,52.39,33,Cash,Delivered,504.46,2024,January
O015415,C01734,R0134,2025-10-06,1380.99,0,49,Card,Delivered,1429.99,2025,October
O015416,C03186,R0005,2025-03-05,1313.85,0,23,Wallet,Delivered,1336.85,2025,March
O015417,C02640,R0073,2025-03-17,590.61,0,51,Cash,Delivered,641.61,2025,March
O015418,C04183,R0098,2026-01-15,426.77,0,36,UPI,Delivered,462.77,2026,January
O015419,C01266,R0076,2025-11-28,576.89,0,25,UPI,Delivered,601.89,2025,November
O015420,C02945,R0182,2025-09-03,994.2,99.42,30,UPI,Delivered,924.78,2025,September
O015421,C01383,R0017,2025-07-23,480,48,45,UPI,Delivered,477,2025,July
O015422,C02039,R0092,2024-11-06,1073.33,107.33,41,UPI,Refunded,1007,2024,November
O015423,C00275,R0067,2024-10-06,639.44,63.94,33,UPI,Delivered,608.5,2024,October
O015424,C04154,R0016,2024-09-08,665.98,0,25,UPI,Delivered,690.98,2024,September
O015425,C03910,R0058,2024-09-19,973.52,97.35,30,Cash,Delivered,906.17,2024,September
O015426,C02857,R0057,2026-04-09,1154.07,0,53,Wallet,Delivered,1207.07,2026,April
O015427,C04723,R0156,2024-08-01,969.18,0,58,Card,Refunded,1027.18,2024,August
O015428,C03951,R0184,2024-08-20,662.92,0,57,UPI,Cancelled,719.92,2024,August
O015429,C02220,R0135,2025-07-01,1179.37,0,60,Card,Delivered,1239.37,2025,July
O015430,C01817,R0042,2026-04-30,814.36,0,41,UPI,Delivered,855.36,2026,April
O015431,C00464,R0200,2025-10-28,1232.6,0,40,UPI,Delivered,1272.6,2025,October
O015432,C00613,R0139,2025-08-09,856.84,0,30,UPI,Delivered,886.84,2025,August
O015433,C03343,R0161,2025-04-01,877.18,0,23,Wallet,Delivered,900.18,2025,April
O015434,C04113,R0129,2024-10-21,354.22,35.42,51,Wallet,Delivered,369.8,2024,October
O015435,C00867,R0055,2025-08-14,665.21,66.52,51,Cash,Delivered,649.69,2025,August
O015436,C03904,R0121,2024-02-01,369.46,36.95,31,Cash,Delivered,363.51,2024,February
O015437,C01981,R0116,2024-11-26,1478.52,147.85,21,Card,Delivered,1351.67,2024,November
O015438,C00863,R0141,2025-07-03,778.11,0,37,Cash,Cancelled,815.11,2025,July
O015439,C02068,R0190,2025-06-02,1498,0,21,Wallet,Refunded,1519,2025,June
O015440,C00015,R0053,2025-07-09,779.8,0,24,UPI,Cancelled,803.8,2025,July
O015441,C00532,R0029,2024-03-21,1469.17,146.92,50,UPI,Delivered,1372.25,2024,March
O015442,C03555,R0029,2025-06-02,706.54,0,25,Wallet,Delivered,731.54,2025,June
O015443,C04702,R0054,2024-02-20,1041.19,104.12,32,UPI,Delivered,969.07,2024,February
